blue_win,game_duration,blue_kills,blue_deaths,blue_assists,blue_gold,blue_gold_15,blue_towers,blue_dragons,blue_barons,blue_vision_score,red_kills,red_deaths,red_assists,red_gold,red_gold_15,red_towers,red_dragons,red_barons,red_vision_score,kill_diff,gold_diff,gold_diff_15,tower_diff,dragon_diff,source
1,10,7,4,8,19199.0,25993.5,0,0,0,15,4,7,3,13589.0,23188.5,0,1,0,20,3,1870,2805.0,0,-1,kaggle
1,10,3,2,3,15491.0,22488.0,0,1,0,23,2,3,3,13994.0,21739.5,0,0,0,19,1,499,748.5,0,1,kaggle
1,10,8,5,7,17865.0,25549.5,0,0,0,20,5,8,8,15369.0,24301.5,0,1,0,19,3,832,1248.0,0,-1,kaggle
0,10,9,5,4,19317.0,26302.5,0,0,0,25,5,9,6,13971.0,23629.5,0,1,0,15,4,1782,2673.0,0,-1,kaggle
0,10,9,11,10,17468.0,26467.5,0,0,0,36,11,9,11,17999.0,26733.0,0,1,0,16,-2,-177,-265.5,0,-1,kaggle
0,10,7,15,6,13831.0,24784.5,0,0,0,79,15,7,12,21907.0,28822.5,0,1,0,17,-8,-2692,-4038.0,0,-1,kaggle
0,10,4,7,4,12654.0,21945.0,0,0,0,18,7,4,7,18582.0,24909.0,0,1,0,20,-3,-1976,-2964.0,0,-1,kaggle
0,10,9,8,9,16975.0,26425.5,0,1,0,35,8,9,11,18901.0,27388.5,0,0,0,36,1,-642,-963.0,0,1,kaggle
0,10,7,11,10,19193.0,27213.0,1,0,0,17,11,7,8,16040.0,25636.5,0,1,0,23,-4,1051,1576.5,1,-1,kaggle
1,10,4,2,6,17000.0,24102.0,0,0,0,23,2,4,2,14204.0,22704.0,0,0,0,22,2,932,1398.0,0,0,kaggle
0,10,5,6,5,19238.0,27061.5,1,0,0,15,6,5,7,15647.0,25266.0,0,1,0,24,-1,1197,1795.5,1,-1,kaggle
1,10,11,4,11,20441.0,26374.5,0,0,0,16,4,11,2,11867.0,22087.5,0,0,0,13,7,2858,4287.0,0,0,kaggle
1,10,4,4,4,15583.0,23071.5,0,0,0,19,4,4,6,14977.0,22768.5,0,0,0,18,0,202,303.0,0,0,kaggle
0,10,3,4,4,15241.0,23893.5,0,1,0,19,4,3,4,17305.0,24925.5,0,0,0,23,-1,-688,-1032.0,0,1,kaggle
1,10,13,5,13,27421.0,31697.999999999996,1,1,0,20,5,13,6,8554.0,22264.5,0,0,0,18,8,6289,9433.499999999996,1,1,kaggle
0,10,1,8,1,9947.0,21033.0,0,0,0,23,8,1,7,22172.0,27145.5,1,1,0,17,-7,-4075,-6112.5,-1,-1,kaggle
0,10,8,3,7,17437.0,25179.0,0,1,0,17,3,8,3,15484.0,24202.5,1,0,0,20,5,651,976.5,-1,1,kaggle
0,10,6,11,8,15289.0,25756.5,0,0,0,27,11,6,6,20935.0,28579.5,0,1,0,34,-5,-1882,-2823.0,0,-1,kaggle
1,10,6,6,6,15309.0,24006.0,0,1,0,21,6,6,6,17394.0,25048.5,0,0,0,18,0,-695,-1042.5,0,1,kaggle
0,10,4,3,4,16754.0,24064.5,0,0,0,18,3,4,5,14621.0,22998.0,0,1,0,15,1,711,1066.5,0,-1,kaggle
0,10,7,7,5,15395.0,23580.0,0,1,0,15,7,7,4,16370.0,24067.5,0,0,0,89,0,-325,-487.5,0,1,kaggle
0,10,3,4,2,14110.0,21676.5,0,1,0,15,4,3,3,15133.0,22188.0,0,0,0,15,-1,-341,-511.5,0,1,kaggle
1,10,5,4,2,15267.0,23326.5,0,1,0,154,4,5,5,16119.0,23752.5,0,0,0,19,1,-284,-426.0,0,1,kaggle
0,10,5,8,5,16537.0,24861.0,0,0,0,17,8,5,10,16648.0,24916.5,0,0,0,14,-3,-37,-55.5,0,0,kaggle
0,10,3,8,3,12030.0,21396.0,0,0,0,16,8,3,6,18732.0,24747.0,0,1,0,18,-5,-2234,-3351.0,0,-1,kaggle
1,10,3,4,6,14924.0,22834.5,0,0,0,14,4,3,7,15821.0,23283.0,0,1,0,28,-1,-299,-448.5,0,-1,kaggle
0,10,2,9,2,11320.0,21549.0,0,0,0,21,9,2,15,20458.0,26118.0,0,1,0,25,-7,-3046,-4569.0,0,-1,kaggle
0,10,6,8,4,16601.0,25290.0,0,0,0,19,8,6,6,17378.0,25678.5,0,0,0,17,-2,-259,-388.5,0,0,kaggle
1,10,9,4,10,19886.0,26686.5,0,0,0,12,4,9,8,13601.0,23544.0,0,1,0,13,5,2095,3142.5,0,-1,kaggle
1,10,8,1,8,22663.0,27099.0,0,0,0,14,1,8,1,8872.0,20203.5,0,1,0,16,7,4597,6895.5,0,-1,kaggle
1,10,11,6,13,24396.0,30367.5,0,0,0,16,6,11,9,11943.0,24141.0,0,0,0,35,5,4151,6226.5,0,0,kaggle
1,10,5,5,6,15410.0,23119.5,0,0,0,19,5,5,4,15419.0,23124.0,0,0,0,18,0,-3,-4.5,0,0,kaggle
1,10,5,2,1,16725.0,23265.0,0,0,0,15,2,5,2,13080.0,21442.5,0,1,0,13,3,1215,1822.5,0,-1,kaggle
0,10,5,11,8,13559.0,23757.0,0,1,0,20,11,5,7,20396.0,27175.5,0,0,0,22,-6,-2279,-3418.5,0,1,kaggle
1,10,4,3,2,16800.0,24043.5,0,1,0,22,3,4,3,14487.0,22887.0,0,0,0,18,1,771,1156.5,0,1,kaggle
0,10,2,3,2,13218.0,21759.0,0,1,0,42,3,2,5,17082.0,23691.0,0,0,0,19,-1,-1288,-1932.0,0,1,kaggle
0,10,5,7,7,10885.0,22939.5,0,0,0,17,7,5,2,24109.0,29551.5,2,1,0,14,-2,-4408,-6612.0,-2,-1,kaggle
0,10,3,10,2,11411.0,22194.0,0,0,0,27,10,3,10,21566.0,27271.5,0,1,0,18,-7,-3385,-5077.5,0,-1,kaggle
0,10,1,4,1,12451.0,21213.0,0,1,0,19,4,1,4,17524.0,23749.5,0,0,0,26,-3,-1691,-2536.5,0,1,kaggle
0,10,5,2,2,16885.0,23835.0,0,0,0,21,2,5,4,13900.0,22342.5,0,1,0,19,3,995,1492.5,0,-1,kaggle
1,10,8,1,15,19442.0,25560.0,0,1,0,14,1,8,1,12236.0,21957.0,0,0,0,17,7,2402,3603.0,0,1,kaggle
0,10,6,6,5,16171.0,24294.0,0,1,0,19,6,6,8,16246.0,24331.5,0,0,0,15,0,-25,-37.5,0,1,kaggle
0,10,8,5,5,17594.0,24559.5,0,1,0,15,5,8,4,13931.0,22728.0,0,0,0,13,3,1221,1831.5,0,1,kaggle
0,10,10,5,11,19346.0,26257.5,0,0,0,19,5,10,2,13823.0,23496.0,0,1,0,51,5,1841,2761.5,0,-1,kaggle
1,10,11,1,8,23003.0,27952.5,0,1,0,16,1,11,0,9899.0,21400.5,0,0,0,16,10,4368,6552.0,0,1,kaggle
0,10,6,3,5,18859.0,25210.5,0,1,0,14,3,6,1,12703.0,22132.5,0,0,0,76,3,2052,3078.0,0,1,kaggle
0,10,8,11,12,15117.0,25263.0,0,0,0,80,11,8,13,20292.0,27850.5,0,1,0,40,-3,-1725,-2587.5,0,-1,kaggle
1,10,8,6,8,18442.0,25444.5,0,0,0,17,6,8,10,14005.0,23226.0,0,1,0,17,2,1479,2218.5,0,-1,kaggle
0,10,7,6,11,15913.0,24880.5,0,0,0,26,6,7,8,17935.0,25891.5,0,0,0,26,1,-674,-1011.0,0,0,kaggle
1,10,8,3,8,22397.0,27606.0,0,1,0,14,3,8,6,10418.0,21616.5,0,0,0,64,5,3993,5989.5,0,1,kaggle
0,10,4,8,5,13379.0,23851.5,0,1,0,19,8,4,7,20945.0,27634.5,0,0,0,14,-4,-2522,-3783.0,0,1,kaggle
1,10,9,4,11,19353.0,26242.5,0,0,0,16,4,9,3,13779.0,23455.5,0,1,0,39,5,1858,2787.0,0,-1,kaggle
0,10,4,3,7,13895.0,22336.5,0,1,0,23,3,4,3,16883.0,23830.5,0,0,0,18,1,-996,-1494.0,0,1,kaggle
1,10,6,6,3,15726.0,24108.0,0,0,0,15,6,6,6,16764.0,24627.0,0,1,0,16,0,-346,-519.0,0,-1,kaggle
0,10,5,7,4,13514.0,23190.0,0,0,0,18,7,5,8,19352.0,26109.0,0,0,0,17,-2,-1946,-2919.0,0,0,kaggle
0,10,8,11,9,15933.0,25062.0,0,0,0,58,11,8,8,18258.0,26224.5,0,0,0,19,-3,-775,-1162.5,0,0,kaggle
1,10,12,13,15,16312.0,27412.5,0,0,0,22,13,12,20,22201.0,30357.0,0,1,0,24,-1,-1963,-2944.5,0,-1,kaggle
0,10,2,9,2,7586.0,20677.5,0,0,0,13,9,2,6,26183.0,29976.0,2,0,0,33,-7,-6199,-9298.5,-2,0,kaggle
1,10,11,13,11,19116.0,27894.0,0,0,0,33,13,11,9,17556.0,27114.0,0,0,0,19,-2,520,780.0,0,0,kaggle
1,10,5,6,8,15721.0,23946.0,0,0,0,17,6,5,8,16450.0,24310.5,0,1,0,19,-1,-243,-364.5,0,-1,kaggle
1,10,8,4,11,21657.0,27514.5,0,0,0,15,4,8,4,11715.0,22543.5,0,0,0,16,4,3314,4971.0,0,0,kaggle
1,10,4,4,0,18759.0,25618.5,1,0,0,15,4,4,3,13719.0,23098.5,0,0,0,52,0,1680,2520.0,1,0,kaggle
1,10,13,5,11,24664.0,29458.5,0,1,0,21,5,13,8,9589.0,21921.0,0,0,0,16,8,5025,7537.5,0,1,kaggle
1,10,12,6,19,24986.0,30840.0,1,0,0,43,6,12,6,11708.0,24201.0,0,0,0,18,6,4426,6639.0,1,0,kaggle
1,10,4,7,5,13076.0,22519.5,0,0,0,17,7,4,10,18887.0,25425.0,0,0,0,14,-3,-1937,-2905.5,0,0,kaggle
0,10,6,3,5,17327.0,23769.0,0,0,0,104,3,6,2,12884.0,21547.5,0,0,0,18,3,1481,2221.5,0,0,kaggle
0,10,3,10,6,11375.0,22527.0,0,0,0,51,10,3,18,22304.0,27991.5,0,1,0,44,-7,-3643,-5464.5,0,-1,kaggle
0,10,6,10,4,13883.0,24184.5,0,0,0,18,10,6,13,20603.0,27544.5,0,0,0,19,-4,-2240,-3360.0,0,0,kaggle
1,10,8,3,8,19193.0,25749.0,0,1,0,72,3,8,1,13112.0,22708.5,0,0,0,17,5,2027,3040.5,0,1,kaggle
1,10,3,9,3,12587.0,23146.5,0,1,0,14,9,3,11,21119.0,27412.5,0,0,0,38,-6,-2844,-4266.0,0,1,kaggle
1,10,2,2,1,15314.0,22221.0,0,0,0,28,2,2,5,13814.0,21471.0,0,0,0,25,0,500,750.0,0,0,kaggle
0,10,9,12,9,17239.0,26331.0,0,0,0,20,12,9,7,18184.0,26803.5,0,0,0,16,-3,-315,-472.5,0,0,kaggle
0,10,4,10,4,9825.0,21675.0,0,0,0,20,10,4,11,23700.0,28612.5,0,0,0,19,-6,-4625,-6937.5,0,0,kaggle
0,10,6,8,8,13031.0,22789.5,0,0,0,15,8,6,11,19517.0,26032.5,0,1,0,15,-2,-2162,-3243.0,0,-1,kaggle
1,10,10,5,6,23310.0,28710.0,0,0,0,15,5,10,3,10800.0,22455.0,0,0,0,12,5,4170,6255.0,0,0,kaggle
1,10,6,6,8,15915.0,24582.0,0,1,0,17,6,6,9,17334.0,25291.5,0,0,0,21,0,-473,-709.5,0,1,kaggle
1,10,11,5,9,21780.0,27798.0,0,1,0,20,5,11,6,12036.0,22926.0,0,0,0,19,6,3248,4872.0,0,1,kaggle
0,10,2,14,3,8708.0,21498.0,0,0,0,16,14,2,19,25580.0,29934.0,0,1,0,21,-12,-5624,-8436.0,0,-1,kaggle
0,10,2,6,5,12928.0,22045.5,0,1,0,22,6,2,6,18235.0,24699.0,0,0,0,23,-4,-1769,-2653.5,0,1,kaggle
0,10,6,8,9,13493.0,23596.5,0,1,0,22,8,6,8,20207.0,26953.5,0,0,0,19,-2,-2238,-3357.0,0,1,kaggle
0,10,1,10,0,10125.0,20821.5,0,0,0,20,10,1,10,21393.0,26455.5,0,1,0,43,-9,-3756,-5634.0,0,-1,kaggle
0,10,7,8,7,13543.0,23785.5,0,0,0,108,8,7,8,20485.0,27256.5,0,1,0,19,-1,-2314,-3471.0,0,-1,kaggle
1,10,4,6,4,15924.0,24196.5,0,0,0,18,6,4,3,16545.0,24507.0,0,0,0,19,-2,-207,-310.5,0,0,kaggle
1,10,11,8,12,21794.0,29023.5,0,1,0,26,8,11,10,14459.0,25356.0,0,0,0,17,3,2445,3667.5,0,1,kaggle
1,10,6,4,11,18804.0,25096.5,0,0,0,18,4,6,4,12585.0,21987.0,0,0,0,19,2,2073,3109.5,0,0,kaggle
1,10,8,4,10,20375.0,27544.5,0,0,0,20,4,8,4,14339.0,24526.5,0,1,0,16,4,2012,3018.0,0,-1,kaggle
0,10,5,7,4,13392.0,22698.0,0,0,0,18,7,5,8,18612.0,25308.0,0,1,0,23,-2,-1740,-2610.0,0,-1,kaggle
1,10,8,5,7,19352.0,26089.5,0,1,0,21,5,8,7,13475.0,23151.0,0,0,0,21,3,1959,2938.5,0,1,kaggle
0,10,3,1,4,17086.0,23422.5,0,0,0,19,1,3,1,12673.0,21216.0,0,0,0,21,2,1471,2206.5,0,0,kaggle
0,10,4,12,6,11499.0,23037.0,0,0,0,30,12,4,10,23076.0,28825.5,0,1,0,23,-8,-3859,-5788.5,0,-1,kaggle
0,10,1,5,1,11370.0,20904.0,0,0,0,43,5,1,5,19068.0,24753.0,0,1,0,17,-4,-2566,-3849.0,0,-1,kaggle
1,10,10,10,7,15529.0,25570.5,0,0,0,17,10,10,5,20083.0,27847.5,0,1,0,20,0,-1518,-2277.0,0,-1,kaggle
1,10,6,3,5,17737.0,24525.0,0,1,0,19,3,6,3,13576.0,22444.5,0,0,0,15,3,1387,2080.5,0,1,kaggle
1,10,6,6,5,16814.0,24666.0,0,1,0,19,6,6,3,15704.0,24111.0,0,0,0,14,0,370,555.0,0,1,kaggle
1,10,17,4,20,29308.0,32554.500000000004,1,1,0,17,4,17,2,6493.0,21147.0,0,0,0,15,13,7605,11407.500000000004,1,1,kaggle
0,10,9,9,8,15917.0,24789.0,0,0,0,20,9,9,10,17744.0,25702.5,0,0,0,24,0,-609,-913.5,0,0,kaggle
0,10,2,3,2,14197.0,22047.0,0,0,0,21,3,2,2,15700.0,22798.5,0,1,0,39,-1,-501,-751.5,0,-1,kaggle
1,10,4,5,5,14843.0,22993.5,0,0,0,19,5,4,9,16301.0,23722.5,0,1,0,63,-1,-486,-729.0,0,-1,kaggle
0,10,3,6,0,13638.0,22119.0,0,1,0,95,6,3,6,16962.0,23781.0,0,0,0,17,-3,-1108,-1662.0,0,1,kaggle
0,10,4,4,5,15679.0,23746.5,0,0,0,24,4,4,6,16135.0,23974.5,0,0,0,41,0,-152,-228.0,0,0,kaggle
1,10,8,8,8,20076.0,27862.5,0,0,0,16,8,8,7,15573.0,25611.0,0,0,0,17,0,1501,2251.5,0,0,kaggle
1,10,6,2,9,18632.0,25204.5,0,0,0,16,2,6,2,13145.0,22461.0,0,1,0,16,4,1829,2743.5,0,-1,kaggle
0,10,5,7,4,15876.0,24999.0,0,1,0,17,7,5,7,18246.0,26184.0,0,0,0,33,-2,-790,-1185.0,0,1,kaggle
1,10,10,9,10,20501.0,27924.0,0,1,0,14,9,10,9,14846.0,25096.5,0,0,0,10,1,1885,2827.5,0,1,kaggle
1,10,2,5,2,13591.0,22408.5,0,0,0,16,5,2,4,17635.0,24430.5,0,0,0,17,-3,-1348,-2022.0,0,0,kaggle
1,10,8,6,8,16781.0,25242.0,0,0,0,16,6,8,10,16922.0,25312.5,0,1,0,17,2,-47,-70.5,0,-1,kaggle
0,10,4,7,5,14307.0,23097.0,0,0,0,31,7,4,5,17580.0,24733.5,0,1,0,15,-3,-1091,-1636.5,0,-1,kaggle
1,10,2,6,1,12279.0,21130.5,0,1,0,24,6,2,7,17703.0,23842.5,0,0,0,20,-4,-1808,-2712.0,0,1,kaggle
1,10,6,4,8,19142.0,25621.5,0,1,0,16,4,6,3,12959.0,22530.0,0,0,0,20,2,2061,3091.5,0,1,kaggle
0,10,4,7,4,15344.0,24324.0,0,0,0,18,7,4,8,17960.0,25632.0,0,0,0,91,-3,-872,-1308.0,0,0,kaggle
1,10,9,11,16,15492.0,25761.0,0,0,0,21,11,9,15,20538.0,28284.0,0,1,0,23,-2,-1682,-2523.0,0,-1,kaggle
0,10,8,8,7,16899.0,25741.5,0,0,0,26,8,8,10,17685.0,26134.5,0,1,0,20,0,-262,-393.0,0,-1,kaggle
1,10,12,4,13,22227.0,27178.5,0,0,0,57,4,12,1,9903.0,21016.5,0,1,0,11,8,4108,6162.0,0,-1,kaggle
0,10,5,11,4,12934.0,22998.0,0,0,0,18,11,5,8,20128.0,26595.0,0,1,0,18,-6,-2398,-3597.0,0,-1,kaggle
0,10,5,4,10,16219.0,24579.0,0,0,0,16,4,5,3,16720.0,24829.5,0,0,0,13,1,-167,-250.5,0,0,kaggle
1,10,9,4,8,21696.0,27886.5,0,1,0,43,4,9,5,12381.0,23229.0,0,0,0,39,5,3105,4657.5,0,1,kaggle
0,10,6,8,8,14930.0,24207.0,0,0,0,41,8,6,7,18554.0,26019.0,0,1,0,23,-2,-1208,-1812.0,0,-1,kaggle
1,10,7,2,3,22750.0,27993.0,1,1,0,15,2,7,2,10486.0,21861.0,0,0,0,18,5,4088,6132.0,1,1,kaggle
1,10,7,2,9,18496.0,24681.0,0,0,0,20,2,7,1,12370.0,21618.0,0,0,0,17,5,2042,3063.0,0,0,kaggle
0,10,8,15,9,10996.0,23695.5,0,1,0,18,15,8,14,25399.0,30897.000000000004,0,0,0,21,-7,-4801,-7201.500000000004,0,1,kaggle
1,10,6,5,7,16220.0,24042.0,0,1,0,22,5,6,3,15644.0,23754.0,0,0,0,16,1,192,288.0,0,1,kaggle
1,10,6,4,8,14576.0,22713.0,0,1,0,20,4,6,2,16274.0,23562.0,0,0,0,20,2,-566,-849.0,0,1,kaggle
1,10,7,4,8,18500.0,25273.5,0,1,0,12,4,7,7,13547.0,22797.0,0,0,0,20,3,1651,2476.5,0,1,kaggle
0,10,15,7,13,24712.0,30099.0,0,0,0,18,7,15,7,10774.0,23130.0,0,0,0,20,8,4646,6969.0,0,0,kaggle
0,10,2,3,0,13332.0,21468.0,0,0,0,44,3,2,0,16272.0,22938.0,0,0,0,20,-1,-980,-1470.0,0,0,kaggle
1,10,5,1,7,19050.0,25179.0,0,0,0,14,1,5,1,12258.0,21783.0,0,1,0,17,4,2264,3396.0,0,-1,kaggle
0,10,2,5,1,12626.0,21448.5,0,1,0,23,5,2,8,17645.0,23958.0,0,0,0,21,-3,-1673,-2509.5,0,1,kaggle
0,10,8,6,14,14858.0,23586.0,0,0,0,17,6,8,5,17456.0,24885.0,0,0,0,24,2,-866,-1299.0,0,0,kaggle
1,10,2,5,1,13426.0,22242.0,0,0,0,19,5,2,10,17632.0,24345.0,0,1,0,17,-3,-1402,-2103.0,0,-1,kaggle
1,10,8,6,8,15849.0,24441.0,0,1,0,41,6,8,6,17184.0,25108.5,0,0,0,91,2,-445,-667.5,0,1,kaggle
1,10,4,5,4,14959.0,23641.5,0,0,0,17,5,4,5,17365.0,24844.5,0,0,0,19,-1,-802,-1203.0,0,0,kaggle
0,10,4,3,7,14744.0,21847.5,0,0,0,58,3,4,2,14207.0,21579.0,0,1,0,16,1,179,268.5,0,-1,kaggle
1,10,4,3,7,16597.0,23566.5,0,0,0,21,3,4,4,13939.0,22237.5,0,1,0,21,1,886,1329.0,0,-1,kaggle
1,10,7,2,2,17525.0,24174.0,0,1,0,17,2,7,2,13298.0,22060.5,0,0,0,19,5,1409,2113.5,0,1,kaggle
1,10,4,10,8,11370.0,21943.5,0,0,0,18,10,4,16,21147.0,26832.0,0,1,0,18,-6,-3259,-4888.5,0,-1,kaggle
0,10,4,3,5,16768.0,23541.0,0,1,0,27,3,4,2,13546.0,21930.0,0,0,0,59,1,1074,1611.0,0,1,kaggle
0,10,7,6,6,18057.0,25561.5,0,0,0,24,6,7,7,15009.0,24037.5,0,1,0,61,1,1016,1524.0,0,-1,kaggle
0,10,3,5,3,14781.0,23217.0,0,0,0,16,5,3,4,16872.0,24262.5,0,1,0,17,-2,-697,-1045.5,0,-1,kaggle
0,10,7,7,9,17355.0,25434.0,0,0,0,14,7,7,12,16158.0,24835.5,0,1,0,16,0,399,598.5,0,-1,kaggle
1,10,4,10,2,16569.0,25434.0,0,0,0,16,10,4,11,17730.0,26014.5,0,1,0,18,-6,-387,-580.5,0,-1,kaggle
1,10,11,5,5,22628.0,28758.0,1,1,0,18,5,11,5,12260.0,23574.0,0,0,0,23,6,3456,5184.0,1,1,kaggle
1,10,8,5,5,18465.0,25468.5,0,0,0,13,5,8,3,14007.0,23239.5,0,0,0,14,3,1486,2229.0,0,0,kaggle
0,10,2,6,3,12612.0,22209.0,0,0,0,85,6,2,7,19194.0,25500.0,0,1,0,25,-4,-2194,-3291.0,0,-1,kaggle
0,10,7,10,9,18071.0,27366.0,1,1,0,38,10,7,9,18590.0,27625.5,0,0,0,14,-3,-173,-259.5,1,1,kaggle
1,10,5,4,7,18989.0,25483.5,0,0,0,22,4,5,7,12989.0,22483.5,0,1,0,20,1,2000,3000.0,0,-1,kaggle
0,10,3,15,3,6615.0,21421.5,0,0,0,19,15,3,15,29613.0,32920.5,1,0,0,19,-12,-7666,-11499.0,-1,0,kaggle
1,10,2,0,2,17268.0,23089.5,0,0,0,61,0,2,0,11643.0,20277.0,0,0,0,19,2,1875,2812.5,0,0,kaggle
1,10,8,3,9,20214.0,26454.0,0,1,0,20,3,8,1,12480.0,22587.0,0,0,0,16,5,2578,3867.0,0,1,kaggle
1,10,6,9,10,15971.0,24900.0,0,0,0,54,9,6,10,17858.0,25843.5,0,0,0,27,-3,-629,-943.5,0,0,kaggle
0,10,7,6,10,14636.0,23833.5,0,0,0,16,6,7,7,18395.0,25713.0,0,0,0,19,1,-1253,-1879.5,0,0,kaggle
0,10,13,8,10,21332.0,29485.5,0,0,0,21,8,13,9,16307.0,26973.0,0,1,0,16,5,1675,2512.5,0,-1,kaggle
1,10,8,3,5,19956.0,25227.0,0,0,0,23,3,8,0,10542.0,20520.0,0,1,0,17,5,3138,4707.0,0,-1,kaggle
1,10,8,3,6,19563.0,26122.5,0,1,0,19,3,8,1,13119.0,22900.5,0,0,0,16,5,2148,3222.0,0,1,kaggle
1,10,6,1,7,19521.0,24903.0,0,0,0,16,1,6,0,10764.0,20524.5,0,0,0,13,5,2919,4378.5,0,0,kaggle
0,10,7,15,13,14489.0,25771.5,0,0,0,41,15,7,20,22565.0,29809.5,0,1,0,58,-8,-2692,-4038.0,0,-1,kaggle
1,10,7,7,6,15993.0,24738.0,0,0,0,21,7,7,10,17490.0,25486.5,0,1,0,17,0,-499,-748.5,0,-1,kaggle
0,10,4,6,6,16485.0,24615.0,0,1,0,21,6,4,7,16260.0,24502.5,0,0,0,21,-2,75,112.5,0,1,kaggle
0,10,3,5,5,13924.0,22857.0,0,0,0,58,5,3,6,17866.0,24828.0,0,0,0,18,-2,-1314,-1971.0,0,0,kaggle
1,10,16,7,18,23514.0,30406.5,0,1,0,50,7,16,8,13785.0,25542.0,0,0,0,20,9,3243,4864.5,0,1,kaggle
0,10,5,4,2,14929.0,23058.0,0,0,0,18,4,5,3,16258.0,23722.5,0,0,0,49,1,-443,-664.5,0,0,kaggle
0,10,3,9,4,13086.0,22395.0,0,0,0,25,9,3,9,18618.0,25161.0,0,1,0,41,-6,-1844,-2766.0,0,-1,kaggle
1,10,8,7,10,17720.0,26175.0,0,0,0,20,7,8,5,16910.0,25770.0,0,0,0,21,1,270,405.0,0,0,kaggle
1,10,1,0,1,16033.0,22218.0,0,0,0,19,0,1,0,12370.0,20386.5,0,1,0,40,1,1221,1831.5,0,-1,kaggle
0,10,9,5,10,18737.0,26407.5,0,0,0,15,5,9,5,15341.0,24709.5,0,0,0,85,4,1132,1698.0,0,0,kaggle
0,10,5,9,5,15359.0,25261.5,0,0,0,14,9,5,11,19805.0,27484.5,0,1,0,17,-4,-1482,-2223.0,0,-1,kaggle
1,10,5,3,8,17472.0,24481.5,0,1,0,24,3,5,4,14019.0,22755.0,0,0,0,18,2,1151,1726.5,0,1,kaggle
1,10,5,8,7,16127.0,24405.0,0,0,0,17,8,5,8,16556.0,24619.5,0,1,0,17,-3,-143,-214.5,0,-1,kaggle
1,10,7,5,5,16259.0,23931.0,0,1,0,41,5,7,9,15344.0,23473.5,0,0,0,15,2,305,457.5,0,1,kaggle
0,10,5,6,0,15244.0,23523.0,0,1,0,16,6,5,6,16558.0,24180.0,0,0,0,47,-1,-438,-657.0,0,1,kaggle
0,10,5,11,6,12659.0,24285.0,0,0,0,23,11,5,21,23252.0,29581.5,0,1,0,23,-6,-3531,-5296.5,0,-1,kaggle
1,10,12,5,16,23559.0,29358.0,1,1,0,17,5,12,6,11598.0,23377.5,0,0,0,15,7,3987,5980.5,1,1,kaggle
0,10,5,5,5,16109.0,23895.0,0,0,0,17,5,5,4,15572.0,23626.5,0,1,0,40,0,179,268.5,0,-1,kaggle
0,10,1,10,1,9661.0,20677.5,0,0,0,16,10,1,13,22033.0,26863.5,0,1,0,19,-9,-4124,-6186.0,0,-1,kaggle
1,10,6,2,7,19825.0,25347.0,0,0,0,19,2,6,2,11044.0,20956.5,0,0,0,19,4,2927,4390.5,0,0,kaggle
1,10,7,7,5,19998.0,27499.5,0,1,0,74,7,7,15,15003.0,25002.0,0,0,0,14,0,1665,2497.5,0,1,kaggle
0,10,1,6,1,11343.0,21433.5,0,1,0,15,6,1,7,20181.0,25852.5,0,0,0,18,-5,-2946,-4419.0,0,1,kaggle
1,10,7,3,13,17941.0,24751.5,0,0,0,14,3,7,2,13621.0,22591.5,0,0,0,20,4,1440,2160.0,0,0,kaggle
1,10,5,1,5,18881.0,24927.0,0,0,0,18,1,5,1,12092.0,21532.5,0,0,0,17,4,2263,3394.5,0,0,kaggle
0,10,6,0,6,18435.0,24835.5,0,1,0,56,0,6,0,12801.0,22018.5,0,0,0,19,6,1878,2817.0,0,1,kaggle
0,10,11,14,10,12719.0,25467.0,0,0,0,80,14,11,21,25496.0,31855.499999999996,2,0,0,31,-3,-4259,-6388.499999999996,-2,0,kaggle
0,10,6,10,6,15266.0,24865.5,0,0,0,18,10,6,12,19199.0,26832.0,0,1,0,20,-4,-1311,-1966.5,0,-1,kaggle
0,10,4,9,2,10850.0,22059.0,0,0,0,19,9,4,14,22418.0,27843.0,0,0,0,33,-5,-3856,-5784.0,0,0,kaggle
0,10,7,9,8,15478.0,25192.5,0,0,0,19,9,7,14,19429.0,27168.0,0,1,0,18,-2,-1317,-1975.5,0,-1,kaggle
0,10,4,5,3,13750.0,22932.0,0,1,0,58,5,4,9,18364.0,25239.0,0,0,0,22,-1,-1538,-2307.0,0,1,kaggle
1,10,5,6,5,13234.0,22312.5,0,1,0,63,6,5,5,18157.0,24774.0,0,0,0,21,-1,-1641,-2461.5,0,1,kaggle
1,10,7,10,6,15606.0,25291.5,0,0,0,16,10,7,10,19371.0,27174.0,0,0,0,86,-3,-1255,-1882.5,0,0,kaggle
0,10,9,10,8,15982.0,25704.0,0,1,0,16,10,9,13,19444.0,27435.0,0,0,0,17,-1,-1154,-1731.0,0,1,kaggle
1,10,8,7,10,20077.0,26647.5,0,1,0,16,7,8,5,13141.0,23179.5,0,0,0,17,1,2312,3468.0,0,1,kaggle
0,10,3,10,1,10124.0,21832.5,0,0,0,51,10,3,12,23417.0,28479.0,0,1,0,90,-7,-4431,-6646.5,0,-1,kaggle
0,10,2,10,2,9805.0,21030.0,0,1,0,20,10,2,11,22450.0,27352.5,0,0,0,18,-8,-4215,-6322.5,0,1,kaggle
